1577923200,152.72397261478545,154.5995947511492,152.29113899513288,154.49378967285156,22622100
1578009600,152.2815528635624,153.8493733512754,152.03146008288195,152.57009887695312,21116200
1578268800,151.08883983843467,153.03179946688604,150.54057306792464,152.96446228027344,20813700
1578355200,153.24346505942782,153.58010708377714,151.3197460283638,151.56982421875,21634100
1578441600,152.86826393861375,154.66695048550045,151.92564610409482,153.98402404785156,27746500
1578528000,155.66729581022366,156.03280701784013,154.88819217445788,155.9077606201172,21385000
1578614400,156.60991773545823,156.99465553428635,155.03245460056655,155.1863555908203,20725900
1578873600,155.5903380783558,157.08122276576404,155.10940848092133,157.0523681640625,21626500
1578960000,157.15819602232,157.3601929402907,155.55189269547972,155.94625854492188,23477400
1579046400,156.41755316208153,157.6872144707142,156.3694719389914,156.95619201660156,21417900
1579132800,158.08159217048515,159.89950577937597,157.77379012947486,159.83216857910156,23865400
1579219200,161.034487182599,161.0825830844354,159.1203818332557,160.72669982910156,34371700
1579564800,160.3226789968877,161.7750957329945,160.08221420500843,160.14955139160156,29517200
1579651200,161.0152390319249,161.10181752226814,159.36083988148064,159.3800811767578,24138800
1579737600,159.8514065183905,160.43814130453475,158.96649768428597,160.36119079589844,19680800
1579824000,161.12106368036413,161.14030497797475,158.17777624876064,158.74526977539062,24918100
1580083200,155.00360950699235,157.14856616360348,154.08984617112307,156.09051513671875,32078100
1580169600,157.53329985622486,159.43777697788352,156.85038803779884,159.14923095703125,24899900
1580256000,161.43845993451734,162.31375541206225,159.37046832887947,161.63082885742188,34754500
1580342400,167.41161363488322,167.41161363488322,164.27594293244454,166.19004821777344,51597500
1580428800,165.6417657980998,165.8245067026978,163.11207161156793,163.73727416992188,36142700
1580688000,163.92967833427576,167.8444528466855,163.90082372856142,167.72903442382812,30107000
1580774400,170.38375496257956,173.75026249573855,169.58540998635632,173.25009155273438,36433300
1580860800,177.01096628230928,177.17448060253335,171.60532169830716,173.03848266601562,39186300
1580947200,174.0676715477477,176.80897631091017,173.19237609825424,176.626220703125,27751400
1581033600,175.87600017927613,178.54996818302456,175.52010221493728,176.87632751464844,33529100
1581292800,176.5781382999689,181.63751311324467,176.26072295852643,181.5028533935547,35844300
1581379200,183.3784726020079,183.4265685031374,176.50118436793173,177.40533447265625,53159900
1581465600,178.50182130173476,178.76152737953404,174.91409081222037,177.66500854492188,47062900
1581552000,176.09719474714112,179.1270455396564,175.89519784512993,176.7031707763672,35295800
1581638400,176.26068384810924,178.33830307101684,175.6835625050331,178.2805938720703,23149500
1581984000,178.53073584507948,180.54101860403725,178.42493071688114,180.0889434814453,27792200
1582070400,181.38131128136496,181.4970449407576,179.84778142683373,180.62901306152344,29997500
1582156800,180.31070882676426,180.60005765690957,174.66847286494846,177.8705596923828,36862400
1582243200,176.66496902961188,176.98325130206797,170.95521140758336,172.24761962890625,48572600
1582502400,161.81191263014233,168.3511302624336,157.43313545124954,164.82110595703125,68311100
1582588800,168.01351808446094,168.63078875558898,161.69612959152798,162.10122680664062,68073300
1582675200,163.68297723176659,167.1068918396379,162.236247774843,164.1266326904297,56206100
1582761600,157.5199600394881,161.09819711726763,152.36959036279845,152.56248474121094,93174900
1582848000,146.9973497214113,157.89604705452618,146.60190683539335,156.25640869140625,97012700
1583107200,159.43925557394627,166.77899817966292,156.54579617169625,166.6536102294922,71030800
1583193600,167.6277672250861,168.78514815476797,156.49758407101794,158.6676788330078,71677000
1583280000,162.50629421660395,164.637800596249,159.73820866044272,164.49313354492188,49814400
1583366400,160.15293941819715,164.8017553354744,159.80572379109367,160.36512756347656,47817300
1583452800,156.83516713584356,157.31741043744609,150.45991009998252,155.8321075439453,72821100
