1577923200,5.944750089997029,5.973633289337158,5.894204372421846,5.973633289337158,237536000
1578009600,5.853867285869871,5.921843038811666,5.828967713093985,5.8780198097229,205384000
1578268800,5.7846461605971475,5.9078982967701545,5.758501825641638,5.902669429779053,262636000
1578355200,5.93105540493926,6.019946626106657,5.885987411906679,5.9741315841674805,314856000
1578441600,5.969898083985901,6.026669046556849,5.929810104007871,5.985335826873779,277108000
1578528000,6.071736822434133,6.1235277742069645,5.997287447990631,6.051070213317871,255112000
1578614400,6.158387398494283,6.188764694865932,6.069247323099498,6.083439826965332,316296000
1578873600,6.1666043836223725,6.299318350724988,6.143945484431359,6.274169921875,319840000
1578960000,6.231342204377138,6.256739964504197,6.143945091407654,6.157142162322998,359088000
1579046400,6.169840807426947,6.192250373154253,6.088668464889338,6.114563941955566,263104000
1579132800,6.168098488349432,6.204202845182963,6.144693013383935,6.1982269287109375,284192000
1579219200,6.217398384255113,6.224868397302993,6.159382660183905,6.206940650939941,253792000
1579564800,6.1703397780453315,6.2071911846564385,6.13946428804467,6.173576831817627,217916000
1579651200,6.218892472464131,6.314257311791295,6.199968819373872,6.227607250213623,239240000
1579737600,6.267695585111713,6.3045465089263635,6.178804378815966,6.296080589294434,244516000
1579824000,6.411614931955141,6.46141407285087,6.182539738690437,6.236820697784424,373512000
1580083200,5.9320508010604875,6.031897939394182,5.7824049974668235,5.980854034423828,470536000
1580169600,6.046837977658563,6.206692670082908,5.993552921877169,6.174323558807373,310976000
1580256000,6.1598815904953055,6.195985945514617,6.073978092351439,6.1138176918029785,258848000
1580342400,6.015961853425317,6.1339855942033825,5.960934322580926,6.120539665222168,290504000
1580428800,6.074724891273038,6.08667672312472,5.845151981224566,5.8869829177856445,370420000
1580688000,5.868806396863212,6.003512652740733,5.862581622868759,5.984091281890869,255564000
1580774400,6.126017522578008,6.172579605634661,6.075969528486941,6.153406620025635,271544000
1580860800,6.274419166570694,6.284628043496983,6.160379514400607,6.24379301071167,208220000
1580947200,6.278153810000795,6.330691337585449,6.1969814681969,6.330691337585449,218284000
1581033600,6.290603468414561,6.312764176356419,6.239061371815318,6.264459133148193,189752000
1581292800,6.287117134970533,6.548561419922191,6.282137126229415,6.547814846038818,529608000
1581379200,6.656128007120676,6.785107205326592,6.594128175146473,6.670320510864258,638556000
1581465600,6.723107036093456,6.7925768783487515,6.68426382131452,6.786102771759033,374644000
1581552000,6.728088454079056,6.809509669924641,6.700698874161378,6.742280960083008,528016000
1581638400,7.1526238217717655,7.344598769344213,7.121250617087663,7.2156195640563965,1041924000
1581984000,7.112286183329088,7.4028635001854175,7.092864812237516,7.384437561035156,620164000
1582070400,7.5069431515882865,7.8535439110809495,7.5069431515882865,7.835865020751953,694332000
1582156800,7.78780888483185,7.876201906904738,7.378959456848427,7.686468124389648,810052000
1582243200,7.574171811396702,7.5993202405337,7.237281739267085,7.322188854217529,768180000
1582502400,6.7275893270909295,7.018415504976439,6.673059507784863,6.804528713226318,856916000
1582588800,6.879724424990676,6.941724251736984,6.423068165155578,6.524907112121582,1055496000
1582675200,6.525156709028233,6.858560876852604,6.523663086167685,6.664344787597656,747732000
1582761600,6.350672224465762,6.652136318594249,6.200936917473358,6.293369293212891,906416000
1582848000,6.040738194365149,6.788169290892513,6.024045707203057,6.728623867034912,1133252000
1583107200,6.89878873568459,6.915979710688414,6.502650240529324,6.887078762054443,890744000
1583193600,6.94288728003817,7.002681707979375,6.539025290601562,6.624481678009033,652792000
1583280000,6.731862914067009,7.097854976566857,6.657119518655795,7.088387489318848,597408000
1583366400,6.888823296859998,7.055749596973888,6.764251445288556,6.8088483810424805,540328000
1583452800,6.629215630240582,6.686768050192336,6.427907376638001,6.628219127655029,515412000
1583712000,5.976957260183751,6.4627876615431745,5.934104798821348,6.114983081817627,614160000
1583798400,6.391532555139664,6.50464391708374,6.1286863408337515,6.50464391708374,580648000
1583884800,6.364624281880572,6.393026741013706,6.0434781911080035,6.140644073486328,499964000
1583971200,5.617194617890241,5.882781839685155,5.376521865019474,5.389228343963623,816540000
1584057600,5.74276202007019,6.004861200459015,5.471444834635262,6.0003767013549805,634836000
1584316800,5.292061312746492,5.6331393952693025,4.833387844727399,4.893182277679443,726972000
1584403200,5.005544723566657,5.502586489607493,4.758643572618412,5.413143634796143,833632000
1584489600,4.985366076218899,5.230523319368601,4.501529094976441,5.053133010864258,874268000
1584576000,5.0317063900256604,5.399691963464605,4.818190608317925,5.306014060974121,765512000
1584662400,5.456247648818473,5.738278346514236,5.110685508400391,5.126132488250732,804636000
1584921600,5.1251351546348936,5.393463327585737,4.946000857545732,5.299037456512451,643876000
1585008000,5.705390426910498,6.294864680935854,5.681721947346978,6.208162307739258,1101644000
1585094400,6.323267007950278,6.523080270264001,6.070635306920453,6.119467735290527,793432000
1585180800,6.326754863369207,6.533046100695922,6.2285924703329965,6.40897274017334,696108000
1585267200,6.228592515915262,6.555469119579857,6.195705555034492,6.296608924865723,638828000
1585526400,6.362133999370248,6.626226690541995,6.318035548552704,6.617008209228516,602252000
1585612800,6.657119521273295,6.86141775531449,6.421678799803388,6.567428112030029,949960000
1585699200,6.369357969312126,6.515854281794207,6.011338451999594,6.055934906005859,656912000
1585785600,6.085086168309719,6.378079331498104,6.037001707835212,6.364874839782715,675764000
1585872000,6.327253454830693,6.3688604075874755,5.939336907174272,6.076864242553711,663212000
1586131200,6.359143857680631,6.723890410334342,6.301591438529969,6.68701696395874,727884000
1586217600,6.908753860361107,6.9324228131597545,6.410466519978126,6.453568458557129,784520000
1586304000,6.562694407314688,6.675805770212727,6.492684990152124,6.650891304016113,542444000
1586390400,6.776708006975777,6.799628988890639,6.48819940171719,6.551232814788818,525564000
1586736000,6.491439837072988,6.73186356994265,6.402993928662932,6.723143577575684,398408000
1586822400,6.851451977939645,7.108568182249553,6.823797011113072,7.074435710906982,530948000
1586908800,6.906261781436612,7.079915030299486,6.860917834988751,6.996950149536133,366148000
1586995200,7.152416440935088,7.44939555146662,7.139211952032214,7.342263698577881,745620000
1587081600,7.424482347323693,7.445908816571566,7.1489296557357145,7.282968997955322,539120000
1587340800,7.156403960362428,7.312367781657785,7.1073225253936565,7.151669979095459,449388000
1587427200,7.033576204088583,7.094865152928532,6.6548776560739915,6.714672088623047,735160000
1587513600,6.907010026381524,7.172099167679489,6.861417068196709,7.129246234893799,483356000
1587600000,7.171351521577047,7.303397363015287,7.0507656959450955,7.075929164886475,424160000
1587686400,7.065715165762267,7.216944997083145,6.990971774007041,7.214951992034912,352328000
1587945600,7.3494903169313615,7.561511568826487,7.324824858148666,7.401561260223389,479388000
1588032000,7.5490545018448945,7.578951957239283,7.2535703207830124,7.259051322937012,442904000
1588118400,7.393837210869358,7.4887610848765025,7.318595805986746,7.435942649841309,379160000
1588204800,7.381877835875247,7.435942252571244,7.268019469719161,7.281971454620361,375916000
1588291200,7.0844016405113805,7.1977620156292526,6.996952235432104,7.045286178588867,342096000
1588550400,6.997948359397052,7.271010032687857,6.997948359397052,7.257307052612305,317556000
1588636800,7.3614493994172125,7.4810382658361,7.257307036200871,7.318347454071045,368896000
1588723200,7.397824018384307,7.524139865598499,7.3599540698631865,7.419250011444092,323464000
1588809600,7.558520594391755,7.6589254642825635,7.507197153577241,7.595643043518066,373732000
1588896000,7.667397026770137,7.791968872778438,7.633513564490131,7.785740375518799,339216000
1589155200,7.780754784092237,8.084710290775682,7.752103326121928,8.037871360778809,469060000
1589241600,8.09567557801583,8.14450753225149,7.766058461313384,7.775774955749512,493060000
1589328000,7.890381010355033,8.050829329109863,7.568736401912575,7.753352165222168,625852000
1589414400,7.814891704406142,8.008476493546272,7.661169874973131,8.002995491027832,602312000
1589500800,7.862725350073313,8.471383078858064,7.847029366764175,8.46166706085205,987660000
